region,year,month,latitude,longitude,temperature,precipitation,radiation,soil_moisture,u_wind,v_wind,evaporation
East China,2014,1,33.4834,121.8485,5.361,65.894,174.564,0.3366,3.066,1.927,9.363
East China,2014,2,33.4834,121.8485,7.915,41.099,165.093,0.3007,2.338,1.427,9.644
East China,2014,3,33.4834,121.8485,10.831,16.195,172.884,0.2241,0.879,1.092,6.651
East China,2014,4,33.4834,121.8485,15.706,54.923,211.996,0.2928,1.065,1.507,8.712
East China,2014,5,33.4834,121.8485,23.102,109.66,206.347,0.3981,2.637,1.441,12.606
East China,2014,6,33.4834,121.8485,26.431,93.709,198.213,0.3642,3.314,0.119,12.767
East China,2014,7,33.4834,121.8485,26.166,112.418,209.939,0.3559,-0.116,2.919,12.512
East China,2014,8,33.4834,121.8485,25.404,122.257,191.859,0.4035,1.46,1.514,13.804
East China,2014,9,33.4834,121.8485,20.627,80.021,190.469,0.3036,1.718,0.73,10.142
East China,2014,10,33.4834,121.8485,16.113,32.344,174.129,0.2638,1.624,2.149,9.035
East China,2014,11,33.4834,121.8485,10.01,62.393,157.331,0.2944,2.477,-0.087,8.686
East China,2014,12,33.4834,121.8485,8.344,72.318,156.354,0.341,1.427,-0.505,9.001
East China,2015,1,33.4834,121.8485,6.145,69.39,145.047,0.2899,0.931,0.656,5.699
East China,2015,2,33.4834,121.8485,5.659,55.862,164.622,0.2747,1.111,0.627,7.447
East China,2015,3,33.4834,121.8485,12.27,54.983,221.404,0.2532,2.238,0.89,9.371
East China,2015,4,33.4834,121.8485,19.812,72.956,177.689,0.2836,1.664,0.683,8.191
East China,2015,5,33.4834,121.8485,23.208,58.694,214.789,0.2887,2.673,1.056,13.248
East China,2015,6,33.4834,121.8485,27.989,135.177,199.944,0.4514,1.797,2.777,15.77
East China,2015,7,33.4834,121.8485,29.464,137.302,201.675,0.3961,2.395,1.744,11.389
East China,2015,8,33.4834,121.8485,27.243,135.576,208.82,0.4291,0.283,0.146,12.616
East China,2015,9,33.4834,121.8485,25.518,81.573,192.914,0.3037,2.333,0.26,11.064
East China,2015,10,33.4834,121.8485,14.963,80.976,154.445,0.293,0.174,1.115,8.488
East China,2015,11,33.4834,121.8485,12.168,50.768,167.589,0.2631,2.826,0.247,7.281
East China,2015,12,33.4834,121.8485,5.126,34.683,135.951,0.2652,1.536,1.342,8.303
East China,2016,1,33.4834,121.8485,1.966,65.259,137.396,0.295,-0.092,1.855,5.686
East China,2016,2,33.4834,121.8485,4.447,34.704,166.79,0.2401,2.612,1.095,9.137
East China,2016,3,33.4834,121.8485,11.683,37.981,177.436,0.284,3.027,2.024,10.959
East China,2016,4,33.4834,121.8485,17.837,61.032,200.773,0.3221,1.335,1.44,8.867
East China,2016,5,33.4834,121.8485,20.425,125.173,212.692,0.3856,1.878,-0.158,11.678
East China,2016,6,33.4834,121.8485,24.768,114.636,219.407,0.3809,3.389,1.495,10.239
East China,2016,7,33.4834,121.8485,32.511,114.868,208.472,0.3763,2.041,1.248,13.429
East China,2016,8,33.4834,121.8485,25.013,166.518,195.335,0.4727,3.642,0.128,15.143
East China,2016,9,33.4834,121.8485,22.001,99.742,183.124,0.297,0.368,2.786,10.434
East China,2016,10,33.4834,121.8485,20.603,78.582,160.427,0.3176,3.448,3.303,10.787
East China,2016,11,33.4834,121.8485,13.769,73.54,165.295,0.317,1.128,0.146,7.958
East China,2016,12,33.4834,121.8485,10.047,55.197,134.639,0.3173,1.321,0.549,11.222
East China,2017,1,33.4834,121.8485,2.605,59.231,145.49,0.2769,0.336,1.26,6.449
East China,2017,2,33.4834,121.8485,7.672,54.154,162.25,0.259,3.231,1.936,7.906
East China,2017,3,33.4834,121.8485,8.553,21.016,201.126,0.2302,2.847,1.08,9.915
East China,2017,4,33.4834,121.8485,18.849,53.744,196.753,0.2435,2.226,1.759,9.467
East China,2017,5,33.4834,121.8485,22.48,88.589,219.175,0.2884,0.695,0.114,10.561
East China,2017,6,33.4834,121.8485,27.96,100.712,223.823,0.3795,2.214,2.323,12.395
East China,2017,7,33.4834,121.8485,27.396,139.263,203.138,0.3972,3.225,1.499,14.173
East China,2017,8,33.4834,121.8485,26.179,150.19,187.606,0.4702,1.217,1.369,14.249
East China,2017,9,33.4834,121.8485,26.592,84.585,182.281,0.3433,0.385,-0.974,10.277
East China,2017,10,33.4834,121.8485,18.741,85.895,151.117,0.3113,3.335,0.635,9.822
East China,2017,11,33.4834,121.8485,13.626,78.305,161.501,0.2816,0.542,2.321,9.59
East China,2017,12,33.4834,121.8485,5.208,48.798,162.476,0.3092,1.794,0.513,8.437
East China,2018,1,33.4834,121.8485,7.418,78.824,152.561,0.3152,2.883,2.823,7.681
East China,2018,2,33.4834,121.8485,6.189,75.807,164.287,0.3067,1.985,1.571,7.613
East China,2018,3,33.4834,121.8485,11.163,61.612,176.716,0.2696,1.262,0.229,9.805
East China,2018,4,33.4834,121.8485,15.229,58.403,196.001,0.2589,3.171,1.069,9.151
East China,2018,5,33.4834,121.8485,21.623,98.603,218.398,0.3728,1.632,0.972,12.452
East China,2018,6,33.4834,121.8485,27.693,106.055,229.822,0.351,2.335,1.624,13.485
East China,2018,7,33.4834,121.8485,27.193,129.885,232.094,0.4322,1.957,0.833,11.357
East China,2018,8,33.4834,121.8485,26.497,118.54,189.467,0.3809,2.422,0.2,12.806
East China,2018,9,33.4834,121.8485,22.802,76.619,200.895,0.3263,1.014,1.717,9.778
East China,2018,10,33.4834,121.8485,15.806,78.896,167.251,0.3303,2.787,1.811,10.25
East China,2018,11,33.4834,121.8485,12.686,24.599,148.728,0.2298,2.348,0.875,6.109
East China,2018,12,33.4834,121.8485,3.144,53.774,142.814,0.2641,0.723,1.334,8.936
East China,2019,1,33.4834,121.8485,5.241,78.681,145.76,0.3417,3.152,1.042,9.34
East China,2019,2,33.4834,121.8485,5.934,65.665,175.447,0.3056,1.571,-0.3,8.833
East China,2019,3,33.4834,121.8485,10.654,59.248,184.292,0.3215,1.104,-0.375,8.304
East China,2019,4,33.4834,121.8485,15.859,74.476,182.996,0.2809,2.214,2.049,8.137
East China,2019,5,33.4834,121.8485,19.81,78.342,218.798,0.308,1.05,1.939,11.379
East China,2019,6,33.4834,121.8485,27.199,90.894,204.847,0.3808,1.464,0.243,12.185
East China,2019,7,33.4834,121.8485,29.214,145.9,210.256,0.4121,3.072,2.015,13.357
East China,2019,8,33.4834,121.8485,27.162,130.764,204.705,0.3658,1.87,1.169,11.794
East China,2019,9,33.4834,121.8485,21.964,111.479,183.039,0.4293,1.23,1.337,12.905
East China,2019,10,33.4834,121.8485,18.613,79.451,164.089,0.2982,1.089,1.343,11.179
East China,2019,11,33.4834,121.8485,8.396,33.94,164.702,0.2111,0.675,2.337,7.496
East China,2019,12,33.4834,121.8485,6.072,79.629,132.689,0.3053,3.429,1.433,9.498
East China,2020,1,33.4834,121.8485,4.44,53.081,144.874,0.2928,2.631,1.396,9.684
East China,2020,2,33.4834,121.8485,7.8,36.128,166.428,0.2356,2.553,1.662,8.442
East China,2020,3,33.4834,121.8485,12.824,21.418,180.192,0.2025,2.052,1.753,8.456
East China,2020,4,33.4834,121.8485,14.633,62.322,201.558,0.2449,1.505,1.574,11.417
East China,2020,5,33.4834,121.8485,21.04,106.722,194.587,0.3322,0.588,1.805,11.289
East China,2020,6,33.4834,121.8485,26.826,128.193,210.107,0.4,1.496,0.172,14.931
East China,2020,7,33.4834,121.8485,31.521,158.623,194.804,0.4403,1.386,2.274,13.973
East China,2020,8,33.4834,121.8485,26.415,126.501,183.482,0.3696,1.929,0.684,12.035
East China,2020,9,33.4834,121.8485,18.167,76.443,180.286,0.2766,0.318,1.239,10.458
East China,2020,10,33.4834,121.8485,15.395,50.282,163.598,0.2342,2.984,1.017,8.756
East China,2020,11,33.4834,121.8485,11.671,26.92,167.498,0.2561,1.941,1.662,8.523
East China,2020,12,33.4834,121.8485,8.162,40.187,149.789,0.2606,1.761,2.269,10.991
East China,2010,1,34.8803,111.3308,4.802,63.466,142.444,0.3302,1.283,4.345,7.4
East China,2010,2,34.8803,111.3308,10.473,72.842,150.292,0.3765,0.872,0.886,8.35
East China,2010,3,34.8803,111.3308,10.736,54.051,193.474,0.3305,1.287,-1.553,11.025
East China,2010,4,34.8803,111.3308,16.009,87.732,196.557,0.3101,0.787,1.823,10.064
East China,2010,5,34.8803,111.3308,25.642,88.709,226.641,0.2858,0.061,2.029,10.962
East China,2010,6,34.8803,111.3308,26.918,101.732,199.766,0.3691,1.781,0.14,13.337
East China,2010,7,34.8803,111.3308,31.115,128.041,216.984,0.3695,2.377,1.362,12.362
East China,2010,8,34.8803,111.3308,31.088,124.142,185.513,0.399,0.93,0.043,12.181
East China,2010,9,34.8803,111.3308,22.313,78.025,195.65,0.2928,0.868,0.014,8.909
East China,2010,10,34.8803,111.3308,18.849,59.647,173.626,0.3121,1.467,2.672,9.925
East China,2010,11,34.8803,111.3308,9.028,61.725,154.017,0.3008,2.815,1.306,9.547
East China,2010,12,34.8803,111.3308,9.055,59.8,153.755,0.2584,5.519,-0.391,8.53
East China,2011,1,34.8803,111.3308,3.975,92.944,141.329,0.3689,1.237,0.16,9.598
East China,2011,2,34.8803,111.3308,5.314,58.737,172.972,0.3329,0.538,1.047,8.99
East China,2011,3,34.8803,111.3308,11.002,101.238,175.771,0.2977,1.602,1.082,8.975
East China,2011,4,34.8803,111.3308,15.706,31.217,229.668,0.2238,1.608,3.328,9.184
East China,2011,5,34.8803,111.3308,24.084,70.017,220.918,0.2603,2.27,3.153,11.541
East China,2011,6,34.8803,111.3308,23.446,120.596,216.294,0.4039,3.274,2.725,13.374
East China,2011,7,34.8803,111.3308,27.813,109.867,200.647,0.3794,0.451,0.273,12.957
East China,2011,8,34.8803,111.3308,26.229,126.612,182.535,0.4112,1.028,-0.702,13.604
East China,2011,9,34.8803,111.3308,21.747,88.025,171.143,0.3522,2.133,1.742,10.737
East China,2011,10,34.8803,111.3308,16.91,62.507,183.542,0.2959,0.797,1.468,9.812
East China,2011,11,34.8803,111.3308,7.402,21.787,156.277,0.225,1.505,2.084,6.685
East China,2011,12,34.8803,111.3308,4.113,40.138,142.866,0.2608,1.002,-0.942,4.337
East China,2012,1,34.8803,111.3308,5.222,34.678,131.464,0.272,3.345,1.106,8.446
East China,2012,2,34.8803,111.3308,7.106,13.363,181.56,0.2315,3.637,0.762,7.321
East China,2012,3,34.8803,111.3308,13.445,63.98,192.818,0.2715,2.072,0.147,9.543
East China,2012,4,34.8803,111.3308,16.374,97.184,202.421,0.2903,1.798,1.568,9.733
East China,2012,5,34.8803,111.3308,21.015,104.389,196.248,0.3736,0.754,0.666,12.728
East China,2012,6,34.8803,111.3308,28.273,120.517,210.179,0.3856,1.008,-0.317,13.398
East China,2012,7,34.8803,111.3308,31.754,140.876,206.456,0.3911,2.677,1.681,14.524
East China,2012,8,34.8803,111.3308,29.253,148.5,176.303,0.4134,1.948,0.277,11.503
East China,2012,9,34.8803,111.3308,25.196,74.337,180.947,0.2697,1.863,2.383,12.171
East China,2012,10,34.8803,111.3308,18.881,53.589,179.407,0.2844,1.361,1.582,11.154
East China,2012,11,34.8803,111.3308,8.61,35.912,153.656,0.2203,0.564,0.779,8.504
East China,2012,12,34.8803,111.3308,8.359,60.779,149.87,0.3491,1.261,1.441,8.767
East China,2013,1,34.8803,111.3308,2.683,76.328,146.867,0.3434,1.554,2.447,7.791
East China,2013,2,34.8803,111.3308,8.703,71.096,142.433,0.3052,2.821,2.837,10.083
East China,2013,3,34.8803,111.3308,10.286,37.57,192.291,0.2297,1.416,0.976,9.592
East China,2013,4,34.8803,111.3308,20.252,73.484,198.797,0.2802,2.468,2.865,12.13
East China,2013,5,34.8803,111.3308,23.374,83.698,214.409,0.3445,2.032,1.097,11.279
East China,2013,6,34.8803,111.3308,32.053,103.915,200.73,0.3609,1.598,2.223,14.316
East China,2013,7,34.8803,111.3308,26.814,116.4,195.838,0.4006,2.228,0.829,13.192
East China,2013,8,34.8803,111.3308,25.365,106.586,179.109,0.3728,1.942,0.216,12.458
East China,2013,9,34.8803,111.3308,24.903,73.951,177.21,0.3239,1.794,-0.172,10.617
East China,2013,10,34.8803,111.3308,16.147,51.932,164.734,0.315,1.591,-0.518,10.042
East China,2013,11,34.8803,111.3308,14.146,51.992,148.193,0.2741,2.384,0.891,7.205
East China,2013,12,34.8803,111.3308,5.398,53.836,154.967,0.2681,1.504,1.245,7.071
East China,2014,1,34.8803,111.3308,4.835,63.41,137.842,0.3136,0.71,0.13,7.198
East China,2014,2,34.8803,111.3308,9.065,24.127,164.037,0.2254,2.967,3.148,8.097
East China,2014,3,34.8803,111.3308,11.971,53.298,182.393,0.2789,0.215,1.152,9.652
East China,2014,4,34.8803,111.3308,15.452,63.233,179.171,0.2934,3.142,0.981,9.024
East China,2014,5,34.8803,111.3308,20.435,99.529,219.504,0.3409,1.336,-0.731,11.726
East China,2014,6,34.8803,111.3308,26.152,108.58,231.367,0.3094,0.132,1.431,11.345
East China,2014,7,34.8803,111.3308,28.066,134.908,207.193,0.386,1.208,1.25,12.994
East China,2014,8,34.8803,111.3308,28.262,109.455,198.53,0.3913,1.847,1.097,12.651
East China,2014,9,34.8803,111.3308,21.889,75.616,177.348,0.3253,0.911,1.125,10.535
East China,2014,10,34.8803,111.3308,20.2,68.01,172.818,0.3249,1.254,2.577,11.119
East China,2014,11,34.8803,111.3308,10.92,33.135,150.894,0.2027,1.552,0.624,6.942
East China,2014,12,34.8803,111.3308,4.113,67.665,153.991,0.3501,3.461,1.356,10.851
East China,2015,1,34.8803,111.3308,5.47,47.308,150.675,0.2884,5.888,2.367,9.804
East China,2015,2,34.8803,111.3308,7.479,63.548,163.791,0.316,1.645,0.188,9.602
East China,2015,3,34.8803,111.3308,12.108,52.376,187.433,0.2927,1.748,0.753,8.792
East China,2015,4,34.8803,111.3308,16.543,82.628,195.204,0.3294,1.476,0.79,9.604
East China,2015,5,34.8803,111.3308,23.18,83.192,225.612,0.3081,1.755,1.02,12.073
East China,2015,6,34.8803,111.3308,30.076,101.236,216.185,0.3073,3.023,1.092,10.619
East China,2015,7,34.8803,111.3308,26.704,144.65,182.977,0.4433,1.371,1.005,12.29
East China,2015,8,34.8803,111.3308,25.677,111.178,201.022,0.3624,2.221,0.958,13.063
East China,2015,9,34.8803,111.3308,23.747,82.767,168.624,0.3539,0.987,1.701,11.411
East China,2015,10,34.8803,111.3308,16.166,62.73,181.387,0.3051,1.929,2.821,8.522
East China,2015,11,34.8803,111.3308,8.998,46.64,171.124,0.2876,0.084,0.764,7.069
East China,2015,12,34.8803,111.3308,6.535,71.233,158.16,0.3196,1.375,1.105,9.713
East China,2016,1,34.8803,111.3308,9.225,33.668,174.715,0.2456,2.62,1.385,10.41
East China,2016,2,34.8803,111.3308,7.201,43.322,172.703,0.2857,1.8,-0.874,8.692
East China,2016,3,34.8803,111.3308,11.176,54.191,177.551,0.3085,-0.573,1.294,9.612
East China,2016,4,34.8803,111.3308,20.771,54.74,206.279,0.2695,1.894,2.963,9.588
East China,2016,5,34.8803,111.3308,21.799,106.075,210.664,0.3501,1.729,2.114,12.602
East China,2016,6,34.8803,111.3308,26.109,124.232,209.495,0.4021,1.479,-0.008,13.663
East China,2016,7,34.8803,111.3308,29.988,155.475,185.859,0.453,1.57,0.804,11.771
East China,2016,8,34.8803,111.3308,25.473,124.821,186.524,0.3787,3.23,3.574,12.871
East China,2016,9,34.8803,111.3308,20.296,99.635,153.019,0.332,2.214,-0.184,10.064
East China,2016,10,34.8803,111.3308,14.329,56.013,179.257,0.2628,1.781,0.384,8.311
East China,2016,11,34.8803,111.3308,9.504,69.147,134.429,0.3091,2.21,2.11,9.493
East China,2016,12,34.8803,111.3308,6.477,44.76,160.733,0.2426,0.948,2.552,8.483
East China,2017,1,34.8803,111.3308,5.712,65.774,150.658,0.2697,2.051,1.182,7.033
East China,2017,2,34.8803,111.3308,4.647,54.162,149.707,0.2815,1.536,1.081,8.51
East China,2017,3,34.8803,111.3308,12.12,42.193,195.374,0.2421,3.553,0.615,7.552
East China,2017,4,34.8803,111.3308,18.501,62.661,214.401,0.2855,4.14,1.011,12.538
East China,2017,5,34.8803,111.3308,22.054,101.352,216.285,0.3675,2.576,-2.037,12.512
East China,2017,6,34.8803,111.3308,26.357,113.15,208.021,0.3953,2.003,0.692,11.197
East China,2017,7,34.8803,111.3308,31.76,118.348,204.541,0.4349,1.18,0.924,14.159
East China,2017,8,34.8803,111.3308,24.502,88.96,191.045,0.3221,1.934,0.222,11.841
East China,2017,9,34.8803,111.3308,19.118,91.235,183.374,0.3483,1.637,0.54,10.763
East China,2017,10,34.8803,111.3308,19.221,44.21,178.932,0.2854,0.064,1.072,8.704
East China,2017,11,34.8803,111.3308,8.297,69.257,157.058,0.3163,0.715,1.41,7.38
East China,2017,12,34.8803,111.3308,6.747,43.092,162.438,0.2516,2.031,1.433,8.101
East China,2018,1,34.8803,111.3308,5.19,60.468,141.676,0.3093,2.664,1.597,8.282
East China,2018,2,34.8803,111.3308,6.922,48.452,165.261,0.2397,3.18,3.135,7.762
East China,2018,3,34.8803,111.3308,12.415,81.242,168.759,0.2732,3.317,1.19,8.77
East China,2018,4,34.8803,111.3308,17.085,48.357,237.211,0.2308,2.127,2.492,11.988
East China,2018,5,34.8803,111.3308,24.973,84.838,208.305,0.2654,1.726,1.233,11.723
East China,2018,6,34.8803,111.3308,30.624,132.755,221.917,0.4009,3.084,1.211,15.369
East China,2018,7,34.8803,111.3308,30.448,137.069,185.374,0.4492,2.178,1.903,14.343
East China,2018,8,34.8803,111.3308,28.267,143.364,184.609,0.4451,1.023,1.777,13.717
East China,2018,9,34.8803,111.3308,21.864,94.186,171.873,0.3399,2.155,1.468,8.862
East China,2018,10,34.8803,111.3308,17.667,49.54,161.584,0.2444,1.755,0.677,10.492
East China,2018,11,34.8803,111.3308,7.851,37.649,142.792,0.2643,2.973,1.703,7.116
East China,2018,12,34.8803,111.3308,5.835,40.435,156.241,0.2469,0.387,1.785,9.252
East China,2019,1,34.8803,111.3308,4.678,57.167,134.753,0.2443,-0.049,1.155,6.584
East China,2019,2,34.8803,111.3308,7.591,51.442,178.18,0.292,1.478,0.197,6.603
East China,2019,3,34.8803,111.3308,13.58,38.035,167.479,0.2531,0.312,1.329,8.287
East China,2019,4,34.8803,111.3308,18.663,70.061,212.333,0.2969,0.942,0.163,9.86
East China,2019,5,34.8803,111.3308,26.59,88.015,211.681,0.3623,2.055,0.451,13.467
East China,2019,6,34.8803,111.3308,26.621,125.156,216.127,0.3773,1.986,2.8,12.423
East China,2019,7,34.8803,111.3308,31.37,119.371,227.611,0.3538,1.406,2.708,15.254
East China,2019,8,34.8803,111.3308,28.865,100.479,196.431,0.3521,0.944,1.897,11.416
East China,2019,9,34.8803,111.3308,20.677,63.324,202.949,0.2702,1.31,0.169,11.865
East China,2019,10,34.8803,111.3308,14.516,33.326,164.639,0.2418,2.459,0.524,10.741
East China,2019,11,34.8803,111.3308,9.796,36.846,142.022,0.2373,0.631,1.951,6.595
East China,2019,12,34.8803,111.3308,6.369,36.468,136.53,0.2855,3.403,2.469,6.965
East China,2020,1,34.8803,111.3308,2.601,90.611,145.764,0.3177,2.882,1.267,9.26
East China,2020,2,34.8803,111.3308,2.579,49.127,177.99,0.2501,3.035,-0.117,8.032
East China,2020,3,34.8803,111.3308,13.961,34.285,189.144,0.2501,1.891,0.95,8.241
East China,2020,4,34.8803,111.3308,17.354,53.152,183.886,0.2988,0.89,-0.21,9.208
East China,2020,5,34.8803,111.3308,21.393,87.852,194.859,0.3411,3.181,1.306,10.071
East China,2020,6,34.8803,111.3308,25.749,123.935,186.524,0.367,0.152,1.315,14.398
East China,2020,7,34.8803,111.3308,26.73,144.694,196.181,0.3988,3.364,3.36,13.976
East China,2020,8,34.8803,111.3308,28.045,121.073,191.192,0.3995,2.476,2.863,12.708
East China,2020,9,34.8803,111.3308,23.229,90.908,191.38,0.3967,2.859,1.998,13.908
East China,2020,10,34.8803,111.3308,19.281,98.46,140.46,0.3831,-0.781,2.151,11.592
East China,2020,11,34.8803,111.3308,10.016,6.939,158.684,0.2025,1.737,0.579,6.514
East China,2020,12,34.8803,111.3308,6.514,40.566,159.844,0.2551,0.075,1.377,8.372
East China,2010,1,35.7698,121.6708,7.912,71.707,140.3,0.3556,0.414,1.228,10.059
East China,2010,2,35.7698,121.6708,9.233,89.0,177.117,0.3348,2.38,1.424,9.126
East China,2010,3,35.7698,121.6708,10.792,87.361,187.271,0.3832,0.718,0.818,11.122
East China,2010,4,35.7698,121.6708,18.336,52.898,210.758,0.2813,0.412,1.953,11.816
East China,2010,5,35.7698,121.6708,23.533,59.381,209.863,0.2844,0.934,2.118,12.027
East China,2010,6,35.7698,121.6708,27.634,120.266,212.883,0.3819,0.515,0.77,12.691
East China,2010,7,35.7698,121.6708,31.553,142.457,220.884,0.384,1.444,3.274,12.958
East China,2010,8,35.7698,121.6708,26.019,115.06,217.91,0.3541,2.357,1.592,10.326
East China,2010,9,35.7698,121.6708,22.972,82.547,188.23,0.3662,1.455,0.855,14.791
East China,2010,10,35.7698,121.6708,15.719,30.826,185.332,0.2294,2.083,3.432,7.926
East China,2010,11,35.7698,121.6708,10.648,32.747,159.782,0.2292,0.627,1.932,8.091
East China,2010,12,35.7698,121.6708,4.355,33.573,153.465,0.205,2.027,2.54,8.087
East China,2011,1,35.7698,121.6708,3.878,59.938,137.478,0.3032,1.473,0.161,8.697
East China,2011,2,35.7698,121.6708,3.048,33.655,155.674,0.2335,3.099,1.954,7.894
East China,2011,3,35.7698,121.6708,11.105,54.788,199.887,0.2233,2.572,0.692,9.466
East China,2011,4,35.7698,121.6708,17.914,68.198,218.32,0.2521,2.805,1.136,9.844
East China,2011,5,35.7698,121.6708,26.661,105.134,202.688,0.3822,1.754,0.767,11.924
East China,2011,6,35.7698,121.6708,27.941,108.902,213.797,0.3834,1.911,3.177,13.503
East China,2011,7,35.7698,121.6708,31.428,147.573,220.906,0.4776,0.039,1.465,14.594
East China,2011,8,35.7698,121.6708,27.593,112.799,187.443,0.3499,1.897,2.134,11.601
East China,2011,9,35.7698,121.6708,22.409,79.935,168.476,0.319,2.143,2.457,9.62
East China,2011,10,35.7698,121.6708,16.945,76.206,149.209,0.3566,1.361,1.911,10.253
East China,2011,11,35.7698,121.6708,11.826,83.963,148.157,0.3642,2.075,0.414,9.842
East China,2011,12,35.7698,121.6708,6.233,29.587,156.958,0.2548,2.612,2.63,9.619
East China,2012,1,35.7698,121.6708,3.915,47.976,163.997,0.2787,1.782,0.325,7.529
East China,2012,2,35.7698,121.6708,7.657,19.885,142.034,0.2434,1.267,1.669,9.636
East China,2012,3,35.7698,121.6708,9.176,24.947,183.69,0.2035,1.775,1.738,8.493
East China,2012,4,35.7698,121.6708,17.083,74.047,206.663,0.2964,2.435,-0.346,11.914
East China,2012,5,35.7698,121.6708,23.04,70.888,206.805,0.3212,1.032,1.611,12.542
East China,2012,6,35.7698,121.6708,27.436,104.389,211.706,0.3186,1.311,0.093,11.65
East China,2012,7,35.7698,121.6708,26.715,131.502,218.125,0.4303,0.555,0.534,14.326
East China,2012,8,35.7698,121.6708,28.66,108.878,188.597,0.372,-0.033,1.725,13.669
East China,2012,9,35.7698,121.6708,22.3,66.954,198.917,0.2964,2.509,-0.121,9.474
East China,2012,10,35.7698,121.6708,17.745,73.496,150.13,0.3172,0.213,0.498,9.175
East China,2012,11,35.7698,121.6708,11.88,17.096,173.482,0.2058,3.094,1.899,9.591
East China,2012,12,35.7698,121.6708,10.244,40.931,151.714,0.2358,1.698,1.92,9.476
